RPS6	RPS4X
C1GALT1C1	CANT1
CHCHD3	PARL
COX7A2	UQCRH
CP	ORM1
CHERP	NOSIP
VEGFA	LOX
EIF3F	RPS4X
LIG1	TTK
ANK1	PPBP
RPL13	COPG1
RBM17	DDX46
NUP188	PRPF31
SRRT	USP7
BRIX1	NOM1
MIPEP	TOMM40
DNMT1	RFC3
KIF24	DCAF12
TIMM13	TFAM
COL4A2	ITGA1
NDUFB11	SLC25A46
PADI4	CAMP
SNRNP200	CSTF3
NIP7	NOL9
ZNF773	ZNF814
ARID4B	CGGBP1
UPRT	TSR2
FASTKD1	UQCRQ
ATP5MD	MT-ND1
HNRNPM	PRPF38A
ITK	BTN3A2
RECK	RBMS3
BUD31	CPSF3
DDX17	SAFB2
SNRNP40	RSRC1
POLE3	EHMT2
DLD	SLC25A4
RBM22	POLR2D
EMG1	U2SURP
ALOX5	ITGAX
HNRNPR	EIF4A3
SF3A1	SAP30BP
SLC25A3	MTX2
LAMTOR2	LAMTOR5
TTC17	TMEM131
AP1B1	SRP19
NCAPD2	GEMIN4
MRPL18	MRM3
DIDO1	TRIM28
BZW1	RPS3
DOCK8	ABI3
SLC4A1	RAD23A
ALOX5	ARHGDIB
COQ9	IDH3B
SEPTIN4	FRZB
SP100	HLA-F
CDK2	MCM7
CRCT1	LCE3E
RRP1	RPS4X
CHERP	HNRNPA2B1
TLR2	RHOG
PPWD1	EXOSC9
SMC3	DDX39B
RSL24D1	SSB
MRPL22	MRPS31
CSTF1	INTS12
WDR76	MCM7
PPP1R12B	DMD
MFAP4	KANK2
PRDX5	ACAD8
ISOC2	HSPE1
COL8A1	LMOD1
CNOT2	LEMD3
DNAJC8	SAP130
NDUFS6	UQCRFS1
FYB1	SIT1
NOP53	UTP11
ACTB	VASP
FBL	RRP9
MYO1F	CD300A
TGFB1I1	CSRP2
JTB	GPR107
WDR75	NOC4L
SDHB	COQ7
THBS3	ANG
CTNNBL1	NSMCE3
SYTL1	LCN2
PLA2G2A	RNASE4
SERPINE1	CDA
BPIFB2	FAM3D
PNPT1	CCDC51
ZSCAN30	ZKSCAN8
GTF3C1	NUP85
NRIP2	MECP2
IK	NCL
TRIR	SCAF4
IRF9	PSMB9
TIPIN	SMG8
SEC31A	SEC13
CLEC4A	LILRB4
NLRC4	CCR2
L2HGDH	SFXN1
CISD1	CHCHD4
MMUT	COA3
ACAP1	PLEKHO2
CDCA8	H2BC18
SLC25A11	NDUFC1
PNPT1	MRPL54
ABCB7	APOO
SSR4	SND1
CCNT1	PA2G4
SEC61B	RPS4X
C1QA	CD163
POLD1	KIF11
CALU	PDIA6
PRPF8	POLR2A
CTSA	SCPEP1
CD74	PTPN22
WDR83OS	ELOF1
FCRL5	SLAMF6
NDC80	AURKA
EFHD2	SERPINB9
NUSAP1	INCENP
CP	CFP
FCGR3B	TNFRSF10C
LAP3	HLA-A
U2SURP	RAD21
MS4A1	FCMR
C4BPB	C3
ISCU	CHCHD4
H2BC5	AURKB
COG3	PDXDC1
DIDO1	ASXL1
ANKRD44	GIMAP7
PTPRC	C1QA
MACROD1	PDHB
SNW1	RERE
MMUT	MSRB2
RPS12	ZNF622
EMG1	RRP8
SNRPC	ZNF326
SEC11A	TXNDC5
NUCB1	CALR
CXCL12	CLEC3B
CDK2	ZWILCH
RCOR1	RNPS1
ZBTB6	RPE
RAD51AP1	CKS2
MRPL37	MRPL54
SKAP2	ICAM3
ARHGDIB	HCLS1
IPO9	CTR9
DSN1	SIN3A
NCL	EMG1
IFI35	IFI44
GMFG	TRPV2
MMP2	COL14A1
PTPRC	DPEP2
SFPQ	HCFC1
UQCRC1	HADH
PPP4R2	DDX42
SGCD	SUSD5
RPL34	RPL27
DES	MYOZ1
SNRPD2	RBM10
ETFB	SIRT3
SF3B6	MSH6
SUCLA2	COX5A
FCMR	MEI1
CUL9	SFI1
TFIP11	CTR9
CDC45	SKA1
RPS2	RPS14
NDUFB5	UQCRC2
IKZF5	FRA10AC1
SF3B6	PRRC2C
AP1B1	COPE
C9	SPON2
ICOS	MLKL
FGF7	PODN
SEC61A1	HDLBP
SFSWAP	PNN
WDR76	CCNA2
MRPS5	TRUB2
SEC16A	COG5
ZAP70	ARHGAP45
LSP1	APOBEC3G
ADAMTSL1	MFAP5
CD46	JTB
PARP9	GBP4
IFI44	HERC5
TRIM21	PML
RPL19	RPS10
POGK	HDAC2
COL6A3	PDE3A
ETFB	ATP5F1A
MCM5	PRIM1
PATZ1	ZKSCAN8
FBXO5	MND1
PPIE	SF3B2
WDR78	DYNC2H1
ZMYND10	CFAP46
NDUFAB1	FH
CPSF1	ZNF335
MECR	PNPLA8
NCF4	TNFAIP8
CHD1	DNAJC7
RBX1	UBL5
BRCA1	CHAF1B
WBP11	KAT7
FCGR2B	PARVG
PLXDC1	ARHGEF15
GTPBP10	AURKAIP1
MRM1	AL022312.1
RCN3	SLC34A3
PREB	SACM1L
CHERP	CNOT3
DBF4	NUSAP1
EP300	FBRS
AIM2	PSMB8
STK4	ARRB2
CENPM	FANCG
COG1	SLC9A8
ADCY7	FAM78A
NOP16	RPS3A
FES	APOBR
BRD4	ZNF592
NUP188	POLR2E
TNIP3	CD48
WTAP	SMC5
EIF3I	RPL27A
NMI	IFI27
BZW1	DDX3X
ATP5ME	IDH2
BRCA1	ASPM
C3	CPN2
PPP1R8	ZMAT2
PLG	C8G
PQBP1	SRSF1
MTREX	DDX17
SUPT6H	POLR2A
CPSF1	GTF3C4
SNRNP40	LUC7L3
KMT2A	SETD5
PROC	FGA
ZC3H13	MEPCE
CCAR1	RBM14
CDC20	CDC25C
TBX21	MS4A1
GPATCH4	TTC4
ITGAX	TNFAIP8L2
DNTTIP2	SYMPK
PAF1	WDR70
HCK	SLC9A9
EIF3B	EIF3G
DHX15	RBM33
SAMHD1	CORO1A
SNRPB2	SCAF11
FFAR2	ADGRG3
RGS19	SIRPB2
OXA1L	APOO
HMGCL	ECI2
ANKRD44	MICAL1
ASPN	CPXM2
ITGAL	SEPTIN1
NOL11	CWC22
ENG	DAPK3
TBC1D31	ATAD5
GRSF1	MRPL14
MRPS7	MRPL10
GRAP2	CD3D
PSMA1	PSMC3
MRPS35	TACO1
KIF23	CEP55
TBX21	SIT1
NOP58	RBM25
NCOA5	CXXC1
SEC13	ARF4
RASAL3	CD79A
OASL	TAP1
PDHA1	NDUFA6
NUP205	NUP62
NDC80	KNL1
EFCAB1	RSPH1
MED4	MZT1
MRPS12	MRPL10
F11	APCS
KNSTRN	BUB1
CD2	C1orf162
PROS1	GP1BB
CLEC12A	MGAM
PDIA6	RPN1
RPL23A	RPS28
CHERP	RFC3
APBB1IP	C1orf162
NCL	RCC2
PHLDB1	VCAN
YY1	MED6
CENPM	FOXM1
ICAM1	SOD2
NAT10	SMARCA5
MRPS26	DDX28
SDHA	ACOT13
RERE	ZMAT2
YIPF2	YIPF6
XRCC5	CWC27
RPL4	RACK1
BUD31	SRSF9
SRRT	BRD8
MTFR2	PRIM1
DLGAP5	KPNA2
CREBBP	EP400
UFD1	PSMA7
PRPF4B	CWC22
SMARCB1	PRPF8
PNN	TRA2B
GZMH	ITGB7
CD6	CD79A
MS4A6A	FCGR2A
ZAP70	GIMAP8
SF3A1	GTF2F2
ORC1	EZH2
MFGE8	LMOD1
OIP5	NUF2
TPX2	NCAPH
EMG1	NPM1
CDKN3	KIF15
CYHR1	GLI4
DDX5	GTF2E1
CPXM1	CLEC11A
ACP5	GCHFR
FTSJ3	AATF
USO1	ARFIP1
NDUFB6	NDUFV1
SPRR1A	SDR9C7
NRP2	HK3
DDX27	ABT1
ISOC2	MCCC2
IKZF3	IKZF1
RBM19	UTP23
ZNF317	KMT2B
CDC73	CDK9
PPP1R21	GATD1
PRRX1	CILP
POLD2	CDK1
TACC3	SMARCA5
RPIA	DMTN
MRPL22	RPUSD4
SRRT	TRA2B
MDH2	PHB
PCDHGA11	PCDHGB5
ULBP1	ULBP2
MXRA5	PALLD
EFEMP1	ADAMTSL4
BIN2	CD300LF
ARFGEF3	MYO5C
RPLP0	PSMD14
RGS10	HLA-DMB
TNFAIP8	TRAT1
COL5A1	FGB
PCBP1	PCBP2
RPL10	SND1
CDC5L	SNRNP27
ERH	CHAMP1
TRMT6	SNU13
FCER1G	MILR1
MATR3	ERCC8
ISLR	TPM4
CIC	LAMA5
IDH3B	MFN2
TNFAIP6	POSTN
RRP15	TBL3
EEF2	RPL15
SREK1	PRPF8
MORC2	PRPF8
NAT10	SRFBP1
NUP160	NELFCD
FHL1	ADH1B
NOP58	NUP88
CCM2L	CDH5
RCOR1	PAPOLA
SNRNP70	RBM8A
GPKOW	RNF113A
ATP5PF	ATP5MPL
MPHOSPH10	RSL1D1
UBR4	PSMD1
S100A14	SERPINB5
LTBP1	COL5A2
MLYCD	MCCC2
SRSF11	CSTF3
CREBBP	PSIP1
FANCI	ATAD2
RPL23A	RPL39
PSME2	OAS3
ICAM2	PCDH12
MASTL	HSPA14
NOL10	NUP205
MTIF2	PMPCB
TEKT1	C11orf88
SERPINH1	PPIC
MAGT1	TM9SF2
ECHDC2	IVD
UBAP2L	SRRM2
EFTUD2	NCBP2
MRPL43	MRPL22
RPL18	RPS23
NCF2	ARL11
RBM22	TCEA1
FERMT2	FLNA
NUP160	NOL6
COX4I1	ATP5PD
HMGCS1	DHCR7
CAPRIN1	RPL12
HSDL2	DLAT
TAGAP	CLEC12A
RIF1	SSRP1
LBP	C1S
RPL11	RPL30
POU2F2	CYTH4
MED26	ZNF628
SF3A2	YEATS4
PPM1G	PPHLN1
RANBP2	NOC2L
SP100	SHFL
TUBB	PPP3R1
MFAP1	HDGFL2
PAF1	ADNP
SCIMP	HLA-DOB
HSD17B4	ACOX1
NUF2	CENPU
POLR2E	SNRNP27
UBA6	UBE2D3
TMED7	P4HB
POGZ	MED8
MCAT	MPST
ARPC1B	NAIP
KDM6B	MIDEAS
RBM25	USP39
ANKRD44	GNAI2
IRF8	EVL
SUCLG1	NDUFS4
CLEC7A	TRPV2
IARS2	MDH2
DHX8	CDC73
FBLN2	EFEMP2
PNO1	URB2
ETFA	THNSL1
SF3B4	POLR2G
MELK	TK1
C1orf162	C1QB
RAD51	FANCD2
MCAM	LAMB1
ZNF587	MDM4
CLSPN	CENPI
FGD3	IL16
NCAPH	KIF11
CHCHD3	BOLA3
CD300A	CD28
UTP18	CPSF1
ATP6V0A1	ATP6AP1
CCDC148	CFAP43
DEF6	GAB3
PHRF1	C11orf58
TPR	CWC27
GINS1	RRM2
ITGAL	DOCK2
VCAN	COL6A2
SLC15A3	GPNMB
OXSM	TRMT10C
GMEB2	GMEB1
MRPS35	ACAD9
SIRT1	EPC1
COX5A	PSMB3
CYB5B	CDIPT
MRPS9	MRPL20
PPHLN1	SMC2
CD84	WDFY4
ENTPD1	RCSD1
INPP5E	BRD3OS
GANAB	KRTCAP2
MCCC1	OGDH
FNDC3B	PTPN2
ELMO1	RHOG
CHERP	SF3B3
RPS6	EIF3F
GARS1	EPRS1
ITGA4	PTPRCAP
COX7B	COX5A
TLN1	CSRP1
PCK2	CPT2
GSPT1	DCTPP1
CPSF1	CWC22
DIDO1	POLR2A
TMPO	C4orf46
UTP18	RPF2
PNO1	RBM19
DPYSL3	HAPLN3
IARS2	COQ8A
H1-4	H2BC18
NCL	SLTM
INTS9	INTS11
MYH11	SYNPO2
IGFALS	AHSG
RPS13	RPL8
CFI	CFHR1
HSPG2	ESAM
NOM1	LARP7
FBXO5	GINS4
SMARCE1	FNBP4
FAM3C	MAN1A2
SUPT16H	RBM14
BZW1	RPS25
EEF1AKNMT	PRCC
HSPD1	TRMT10C
WIPF1	C1orf162
CHERP	RERE
UBA6	UBE2D1
MPHOSPH6	EXOSC6
SAMSN1	MLKL
SMARCE1	SF3B2
SLC39A9	CASC4
RPS15	RACK1
UFL1	ASCC2
THOC5	RFC5
BICRA	SKI
TMTC3	C4orf3
COMP	DPT
GTSE1	CENPA
PPIL2	ZC3H13
PICALM	SNX2
MYH7	MYL2
BUB1B	SKA2
DOCK8	TCIRG1
EWSR1	TRIM33
DECR1	HSD17B8
SLA	ARHGAP30
SNU13	SART1
FKBP5	DDIT4
SLAMF1	MZB1
TM6SF1	DPEP2
CD79A	FCHO1
CIB1	MUC1
ITGB2	ARHGAP25
ATPAF1	AFG3L2
FUS	SMARCA4
CNOT2	SCAF11
CD300LF	HLA-DOB
POLR1A	DDX21
CDC73	CELF1
MBD3	SMC1A
GZMB	GZMA
LOXL3	COL1A2
PARD6B	PRKCI
RPS15	ALYREF
PALLD	MXRA8
CSE1L	RACGAP1
CREBBP	TAF6
SF3B2	HNRNPU
WDR18	ANP32B
MCM6	CDCA3
DSN1	RBM14
ZNF142	FOXK1
STT3A	DPAGT1
U2AF2	ZMYM3
GTF3C1	LRWD1
UTP15	NOC2L
EIF3G	RPL35
DDX21	TBL3
MRPL27	GADD45GIP1
HNRNPU	LEO1
VWA8	SFXN4
CHCHD3	NFU1
HTRA2	DBT
DCAF4	TRMT61A
SMC1A	FEN1
COQ9	NDUFA3
RIN3	GPSM3
CD244	HLA-DOA
PLEKHO1	FMNL1
MYBL2	PRC1
TEFM	TMEM186
BPIFB2	BPIFA1
RBBP4	DDX42
SPRR1B	SPRR4
NCLN	PRR7
LUC7L3	TCERG1
CYTIP	MPEG1
MRTO4	CMSS1
MAD1L1	PRPF40A
UQCRC2	NDUFA13
GMIP	AMPD3
CREBBP	YEATS4
CNOT1	MTA2
CEBPZ	NXF1
ITGB5	ITGAV
SPRYD7	COG8
EIF3E	RPS18
SSC5D	THBS2
RAB27A	ITGB2
TCERG1	ZMAT2
MYL9	MAMDC2
CENPE	SGO2
IWS1	HDAC2
ICAM3	CAMP
YKT6	RAB1B
AK3	SPG7
TIMM50	ATAD3A
FNBP4	CHD4
KDM6A	NCOA6
DHX9	ILF2
SAFB2	HNRNPK
SLF1	KNL1
VAT1	BLOC1S2
TIMP1	VASP
DCN	SERPINF1
GBP2	RHOG
RPLP0	RPL35
POLR2A	NCOR2
ORC6	MKI67
IFT52	NME7
SEL1L	ERGIC1
ARL11	SPN
MRPS24	MRPS26
GINS1	CKAP2L
HNRNPA2B1	NUP153
KIF15	CDT1
PIH1D1	EIF2B1
IFT172	DYNC2H1
ZNF687	UBAP2L
API5	HNRNPH1
LY6D	KRT6B
SLC38A10	MAN1B1
DONSON	PCLAF
DBF4	BLM
ADGRE5	VASP
CPB2	C4A
HUWE1	UBQLN2
TTK	MASTL
MRPS10	MRPS12
NDUFAF6	SUCLG1
PBK	SKA2
IL15RA	PPP1R18
RPL24	NPM1
ITPR3	ABCC1
ECI1	DHTKD1
CBR4	BDH1
CYTH4	TLR8
RASAL3	CYTIP
ITGB2	C3AR1
ZC3H4	RFX1
PARVG	SPN
FAM78A	TAGAP
L2HGDH	TUFM
SSRP1	BPTF
NCKAP1L	AIF1
DCDC1	CFAP57
PRR12	TCF7L1
RBM15	NUP35
C1orf159	ZNF335
TMC8	TBC1D10C
PDHB	NDUFA4
BUD23	LUC7L2
PTPRC	TMC8
NUP50	RBM12
CDC45	MYBL2
CNOT4	GIGYF1
ZNF638	SON
NDUFA2	PRDX3
CDH1	JUP
CHD4	SMC6
RAE1	SNRPA1
RPS24	IMPDH2
ACIN1	HNRNPL
SLTM	UPF3A
IK	RBM17
TPR	C1orf35
CD6	CYTIP
ABCE1	DDX21
GRAP2	RAC2
CPB2	GPLD1
NOP58	MAGOH
UBA1	SYAP1
PDS5B	PHIP
COX7C	MRPL41
CHERP	SUPT5H
BUD31	STRBP
SRSF3	DMAP1
GNB4	TM6SF1
FCER1G	GRB2
ITGAX	CCR5
HARS2	MECR
HSPA5	SYVN1
PPP1R12B	LDB3
NSUN4	MRPL54
MRPS31	MRPL4
MPEG1	AIF1
RBM22	SRSF1
BUB1	FAM111B
TBXAS1	AIF1
PLCB2	LAPTM5
VEZF1	ZNF687
TAGLN2	CSRP2
LETMD1	IMMT
HSP90B1	DDOST
RPS19	RPS14
FBXO5	EXO1
SDHB	PTGES2
RPL35A	COPB2
DNAJC25	ATP13A1
ZC3H15	PRRC2C
RBM39	RBM12
COL11A1	GPC6
ZNF451	SRSF11
POLE3	PTMA
XRN2	FEN1
PES1	EIF3G
WDR35	IFT140
DOCK8	ARPC5
HSP90AA1	AHSA1
E2F1	NCAPD3
GPKOW	SLC4A1AP
XPO1	TOP2A
INTS12	HNRNPU
MRPS2	MRPL44
SAFB2	NONO
CPB2	COMP
MRPL18	MRPL40
SRGN	NCF1
RCC1L	AL022312.1
THRAP3	WDR82
RPLP0	RPS15A
MAIP1	CYC1
PPP1R12C	AKAP12
EEF2KMT	C11orf98
CTPS2	KLC4
YLPM1	SSB
ZAP70	ARHGAP30
CYTH4	SNX20
MAP1B	FILIP1L
WBP4	ZC3H13
ANKRD44	RHOH
IRF4	PSTPIP1
U2SURP	MAD2L1
IQGAP1	SH3BGRL3
WDR43	BMS1
ALOX5	FCGR2B
XK	EPB41
SNRNP70	SNRPC
HSPA9	LRPPRC
COTL1	EVL
MRPS14	MRPL45
ARHGEF17	SORBS3
ATP5MPL	UQCRB
TRUB2	MRPL45
HBZ	HBE1
RBM17	SMARCC1
DERL2	NCLN
RPL7	RPL14
ARHGAP15	MS4A1
MCM6	KIF18B
IARS2	SPR
C9orf40	DMTN
TMPO	RFC4
SYNGAP1	SZT2
ADCY4	ERG
WBP11	SET
PDAP1	SBDS
PEBP1	FIS1
C1QB	PROS1
KDSR	ATL3
PUS1	MRPL20
SNRPC	RNPS1
CENPF	DNA2
PTK7	PDGFRB
BRIP1	FANCA
SRSF11	SNRPA1
WIZ	ILF3
GAPT	HLA-DRA
HNRNPC	AKAP8
IL16	GAPT
RHOH	SELL
DAZAP1	PHF5A
OGN	ANG
ARHGAP15	SIT1
NUP85	TBL3
ORC6	NASP
ATP2A3	ICAM3
PRPF8	SCAF8
BMS1	RPS4X
CPN2	YOD1
SIT1	ZC3H12D
FAM162A	NDUFS3
WDR74	IMP4
TUBB1	PADI4
RSPH1	CFAP45
XRCC5	ZC3H4
PDE5A	DDR2
LUC7L3	ACTL6A
NUP153	RBM8A
UTP18	WDR3
AEBP1	MICAL2
MRPL18	MRPL2
FUS	SNRNP70
ARCN1	SRP68
PDLIM7	SVIL
SMARCC2	BRPF1
PUM3	WDR12
GNL3	DDX52
PNPT1	CLPX
RBM25	DDX46
PSMC4	VCP
PRPF4	CHAMP1
SPRR4	SBSN
MRPL24	GTPBP6
DDX56	NOL7
RPS10	RPL14
HSPA5	PLCH1
RAD18	CCNB1
FHL2	TGFBI
PRKCSH	PPIB
CASC1	MORN2
RPS13	RPL27
WDR75	NIFK
GTF3C4	RBM39
COQ7	DNAJC19
DIMT1	WDR82
THOC1	FIP1L1
SEC31A	RPL9
PNN	SAFB
AEBP1	P4HA3
KHSRP	KMT2D
AUH	SLC25A4
LMAN1	TMX3
RACGAP1	KIF15
ALOX5AP	CD53
SF3B1	XPO5
CDCA5	INCENP
APOC3	APOM
CCT4	RPL37A
TMPO	SMARCA5
KRR1	DDX46
PSMC4	FARSA
BZW2	PDCD11
FOLR2	HCLS1
GIMAP4	ELMO1
SEC61A1	SEC31A
ICOS	HLA-DOA
TAP1	HLA-G
PIK3R5	SNAI3
ROPN1L	ERICH3
KIF20B	CENPH
KLKB1	FGB
CCN4	FKBP10
HDLBP	PDIA3
SLPI	ANXA4
SRSF2	ALYREF
GPATCH4	BLM
SMU1	THOC7
PLCB2	ARRB2
COX11	PET117
COG6	COPB2
ST6GAL1	DNAJC1
ADNP	KMT2A
WDR36	G3BP1
PLXDC2	ISLR
SF3B2	CPSF4
SMNDC1	SCAF4
SEC24D	NNMT
DR1	RPA2
SUPT6H	PRRC2A
SF3B1	CDC40
OCIAD1	TIMM29
KNOP1	BOP1
RBM6	QRICH1
RAE1	SFPQ
ASPM	KIF4A
CACTIN	FZR1
IRF4	FGD2
PLCB3	RIN1
NAT10	EIF3M
TRIR	PCF11
KIF14	PKMYT1
POLR2B	PPP1R10
GFPT2	FERMT3
TACC3	KPNA2
SF3B2	RNF20
XRCC6	RNPS1
CD48	MPEG1
PQBP1	ZMYM3
RCL1	DKC1
PSMD14	TPT1
RTCB	RBM14
CBX3	USF1
CCDC80	FBLIM1
PMPCB	ISCU
OGDH	COQ5
RPL32	RPL7
MYO1G	TRPV2
HADHB	LONP1
DDX51	NOL8
MARVELD1	FZD1
SUB1	GTF2B
PCED1B	LCK
RRP9	POLR1E
CSPP1	CEP83
PTPRC	SIGLEC7
VAPB	IMMT
SNRPG	WDR82
NONO	CDC40
RNFT2	KIF18B
SERPINB1	INPP1
DDX20	CSTF3
SNRPD3	MFAP1
RUNX3	IL2RG
ITGA4	BTLA
LAMP3	TBC1D10C
LETMD1	MDH2
STK4	FNBP1
HNRNPC	TCERG1
SCAF1	RAVER1
VCAN	SGCE
NOC2L	ATAD3A
ELOF1	CSNK2B
RPL13	RPL4
MPO	LRG1
LIMD2	INPP5D
SNRPC	NUDT21
TIMM8A	HTD2
VCL	SGCD
PRPF19	RALY
HPX	APOA1
COX6B1	NDUFB8
SRRT	SF3A2
TOP2B	PDS5A
MMP2	SFRP4
NAA25	NAA15
SART3	ALYREF
SF3A1	SNRNP200
SRSF4	UBL5
CD37	MS4A1
TXN2	ACO2
CTNNA1	ESRP2
CCAR1	CNOT10
CDK2	CENPU
WDR33	SNRPF
CPXM1	TPM4
PPP1R12C	ILK
NOP16	PUM3
TNFSF13B	AIM2
MRPL4	MRPS14
CCT5	FGFR1OP
G3BP1	RPP30
EIF3B	UTP20
APBB1IP	DOK3
CDC27	CDC23
WDR76	CENPU
CRAMP1	IKZF4
IGSF6	TRAT1
RPL30	RACK1
POLR2K	EWSR1
CNN1	MPRIP
LUC7L3	PRPF4
SRPX	COL8A1
PCOLCE	COL5A1
FANCD2	EME1
HNRNPA2B1	SF1
DDX21	HNRNPF
KAT7	SNRPG
PPIG	HNRNPU
SRSF9	SAP18
TCOF1	NOP2
E2F1	STIL
RBM25	CIR1
RASL12	ARHGEF17
IL18BP	ZC3H12D
SLC4A1	GP9
TAF4	IRF2BP1
PUM3	RRS1
MAZ	RBBP6
CD37	SIT1
ACO2	ABHD10
MSR1	SLCO2B1
EZH2	NCBP1
DHX15	FOXK1
CDK9	INTS1
PLEKHO1	ARID5A
NDC80	PRIM1
TAGLN	LTBP3
MCAT	MRPS23
PLEKHO1	IRF4
COL5A3	CSPG4
BUD13	CWF19L2
PRDX6	COQ8A
SP100	PRKCB
WIZ	STRBP
STK10	TBX21
ROMO1	CCDC58
FKBP7	OLFML3
MED12	SYNGAP1
SEC23B	COPG1
SHOC2	FAM160B1
LILRB1	SNX20
FAH	MAN2C1
NCAPD2	CHAF1B
UQCRB	ATP5PD
NDUFS2	COX6C
CYTH4	LILRA5
CENPL	DLGAP5
PTAFR	APOBR
NOL11	RPS3A
TSR3	FAM174C
UTP6	DDX52
PGLYRP2	SERPINA3
COL5A1	RCN3
PSMB1	PSMD1
CDC20	IQGAP3
SMCHD1	SNRPD2
NUP133	TCERG1
KRR1	ABT1
GATB	GUF1
THOC5	NKRF
CPSF6	SF3B1
STAG2	TMPO
PLIN3	AP3B1
IDH3A	SPG7
LYRM2	MRPL24
CAV1	CAVIN1
EXOSC8	GTF2F1
TMX1	MMGT1
ARHGAP9	ANXA1
P3H3	SERPINF1
MCCC1	SFXN1
ITGAX	VAV1
SMARCB1	SUDS3
CENPA	MTFR2
TXLNA	GSPT1
NDUFAB1	OPA1
MRPS34	ANTKMT
MRPL58	MRPL41
PCCB	ABHD10
TGIF2	ASXL1
KIF2C	BUB1B
ZC3H4	PPHLN1
PSMC3IP	KIF23
BRCA1	POLA1
DLD	SDHB
ATPAF1	DBT
SERPINA6	HBD
CD28	PTPRCAP
CD7	CD247
RPS23	RPS4X
KIF11	EME1
PRPF19	ALYREF
GZMK	PRF1
NOP56	DCAF13
FKBP15	LAIR1
NUP50	TCF20
MTIF2	CCDC51
FBLN2	ADAMTSL1
RPL26	RPL23A
MMP8	TLR2
HNMT	CRYL1
MRPL28	UQCC1
SIRT3	FARS2
SFPQ	DEK
CASS4	BIN2
STARD7	MTIF2
ZFAND6	ZNF592
NRP1	FILIP1L
RPN2	DNAJC1
CDCA3	CKS1B
SNU13	NOP56
CFP	GFPT2
SELENOK	SPCS1
SLC35A2	COG1
RSRC2	RSRC1
PABPC1	RPP30
PAFAH1B1	GLOD4
TMC8	GPR183
ARCN1	RRBP1
LAIR1	GPSM3
ERP44	HSPA5
SEC24B	EIF4E
FHL1	CFL2
MAZ	IK
CBR4	DLAT
NCAPH	PSRC1
BAG2	DNAJB4
SSRP1	FOXK1
EPB41L5	SH3BGRL2
SLC30A9	TAPT1
RRAGC	LAMTOR4
GRPEL1	FDX1
AKT1	ZYX
XAB2	GTF2A2
ZFR	HNRNPL
SF3B6	NELFA
MDH2	AUH
NCAPH	FIGNL1
COL1A2	C1S
NOP56	XRCC6
UQCRC1	COX6C
MED8	CCDC12
CBX5	SAE1
MRPL32	MRPL24
NUMBL	DENND6B
MKI67	SHCBP1
RCL1	DCAF13
RPL5	EIF3G
PSMD7	PSMD13
SNRNP70	USP7
INPP5D	SFMBT2
EFEMP1	COL14A1
PNN	CPSF6
UBL7	MTHFR
NDUFC2	NDUFA6
POLR2C	RAMAC
AK7	IQCD
CYB5A	FGA
NFU1	TRMT61B
PDHX	ETFA
HNRNPC	ACTL6A
MIPEP	MALSU1
PPIE	EFTUD2
COG7	GOLGB1
TFAM	MRPL45
IFT74	TTC21B
LRG1	ORM2
SRSF1	API5
SF3B1	MYBBP1A
GAR1	ILF2
PRPF19	POGZ
FGD2	HLA-DRA
EFTUD2	CPSF2
SAFB	ALYREF
INCENP	ZWILCH
PSMC5	PSMB3
SF3A1	CSTF3
HNRNPU	RBM15
VCAN	SERPINF1
LYST	AP5Z1
WDR33	POLR2G
SRRT	CPSF6
CCN4	TGFB3
MED25	SYMPK
ADNP	RBM12
POLR2J	ELOB
SAFB	LSM6
BCKDHB	ABHD11
SPTB	SLC2A1
TPX2	CKAP2
MDN1	DHX16
RBM19	GNL3
PAF1	SRSF11
CEBPZ	PRKDC
RIF1	ORC4
SOX17	S1PR1
DAB2	TMEM106A
LILRB1	LAPTM5
PRR11	MAD2L1
TAGLN	SNTB2
HNRNPA1	RPSA
ZNF26	ZNF8
TPM1	SYNPO2
PIM2	CXCL13
PDGFRB	TPM2
ZNF653	ANAPC2
NUP188	ILF3
BUD31	PRRC2A
CYBA	JAK3
HNRNPC	SART1
DBT	OXNAD1
C9	C1QA
THOC5	SMC3
CRISPLD2	EFEMP2
TOMM40	PHB2
CTNNBL1	PRPF8
UQCC2	FAHD1
DEK	MEPCE
UTP6	NUP155
SSRP1	PHF6
ALG5	SRPRB
FYB1	RGS10
RPL28	DDX54
RRP15	NOP14
APOL1	SERPING1
RPL37	RPL8
RBM17	RBMX
CLEC10A	CD1C
ECT2	CEP55
CD3G	CTSW
NCF2	CLEC7A
SFRP4	TPM4
TRA2B	TRRAP
MCM2	ADNP
PPHLN1	INIP
MMUT	ATP5ME
EPRS1	RPL7A
INTS3	GTF3C5
EFHC1	RSPH14
HDAC1	NONO
FCRL5	CD28
FKBP9	IKBIP
PARP14	IRF9
CHDH	ABCC6
CHTF18	FAAP100
ZMIZ1	PLAGL2
POLRMT	TRUB2
SFRP2	HTRA3
NUP133	ACTL6A
DNTTIP2	SNRPD2
MTX2	LONP1
MEA1	LSM2
MRPS2	TRAP1
ANLN	KIF4A
SYAP1	C1orf122
EEF1B2	RPS21
RPL7L1	RPL15
F12	HABP2
ARPC2	IKZF1
EIF3I	LLPH
CSTF1	CTNNBL1
ASF1B	ATAD5
FPR2	NFAM1
ZC3H15	CCT6A
GTF3C1	MED6
